rank,tier,status,ranking_score,score_std,score_percentile,field,id,source_id,ra,dec,sky_group,sky_group_size,mag_f444w,snr_f444w,r_h_arcsec,z_phot,ood_flag,n_features_outside_positive_range,disagreement_flag,nearest_list,nearest_list_sep_arcsec,n_archive_records,n_eligible_records,n_secure_lowz_records,n_secure_highz_records,archive_best_grade,archive_z_best_grade3,archive_gratings,archive_files,in_census,spec_tested,spec_vshaped,sel_labbe23,sel_kokorev24,sel_kocevski24,sel_perezgonzalez24,sel_barro23,sel_greene24,sel_akins24,m_f090w,m_f115w,m_f150w,m_f200w,m_f277w,m_f356w,m_f444w,asnr_f090w,asnr_f115w,asnr_f150w,asnr_f200w,asnr_f277w,asnr_f356w,asnr_f444w,c_f090w_f115w,c_f115w_f150w,c_f150w_f200w,c_f200w_f277w,c_f277w_f356w,c_f356w_f444w,c_f115w_f200w,c_f200w_f356w,c_f277w_f444w,slope_blue,slope_red,v_curv,log_rh,log_rh_over_rstar,n_snr_ge1,n_snr_ge3,archive_verdict,compactness_f444w,labbe_compactness,flux_d020,flux_d040,flux_d050,compactness_measurable,compactness_reason,compactness_mosaic,compactness_pixscale,compact_akins,compact_labbe,followup_tier
33,equal_burden,untested,0.9789762,0.004156049,99.904594,ceers-full,54661,553915,214.76127484660543,52.78617132644899,517893,1,26.67189931368736,18.76320902291344,0.0893190863662314,1.0119035243988037,True,6,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.635979,6.7629023,6.6161027,6.356547,6.7230763,4.4266176,2.7698693,-1.6211358,-1.4309479,-1.1052172,-0.3975001,-0.45912117,2.6326878,3.6257546,-0.12692285,0.1467993,0.25955582,-0.36652926,2.2964585,1.6567485,0.40635508,1.9299293,3.9532073,-0.69021946,-18.343285,-17.653067,-1.0490557,0.04948595,2.0,2.0,,0.6025029448219742,1.5775755135528382,4.331788794578926,6.833723932210279,7.189655804684689,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,True,True,False
34,equal_burden,untested,0.9789339,0.0032875892,99.90438,primer-uds-north,25082,142676,34.499051390912705,-5.169836460545705,136535,1,26.87793934772394,12.961038896538415,0.0880682655477494,6.526693820953369,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.1078057,3.5016437,3.8399048,4.3670764,3.7107468,2.7845871,2.974976,0.79678535,2.3952117,2.2730873,1.9909471,2.9506063,3.86452,3.2565799,1.606162,-0.33826113,-0.5271716,0.6563295,0.92615956,-0.19038872,-0.8654327,1.5824891,0.7357709,2.2075765,-2.7997122,-5.0072885,-1.0551805,0.05216841,6.0,6.0,,0.5323634584327972,1.7068736726087643,3.256470604673466,5.558383940741483,6.117006254073214,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
35,equal_burden,untested,0.9789295,0.0031626732,99.90417,primer-cosmos-west,114692,384681,150.1274111565892,2.497225144531104,357355,1,26.78432593699476,12.998049925334271,0.0859289948903549,6.538407802581787,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.567485,6.8163996,4.887631,4.714543,3.627823,2.8775463,2.8818302,0.16556858,-0.7327559,1.1206812,1.517083,2.830776,3.442357,3.259423,-1.2489147,1.9287686,0.17308813,1.0867199,0.7502768,-0.004284096,2.1018567,1.8369967,0.7459927,-5.3976736,-3.0585368,2.3391366,-1.0658603,0.0414887,5.0,3.0,,0.5952836577277925,1.5459512811259473,3.607230493561592,5.5766026028381255,6.059683390823208,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
36,equal_burden,untested,0.9784636,0.0050383057,99.90288,primer-cosmos-west,54568,318835,150.07297668277408,2.272485975542866,298424,1,26.49303254825061,17.683824099577954,0.0962674509349967,5.677339553833008,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.657543,3.2045426,3.6250608,3.7062118,3.306377,2.5541232,2.591571,2.1588452,2.6696591,2.4945827,2.517879,3.373685,3.9827232,3.566596,0.45300028,-0.420518,-0.08115121,0.39983493,0.7522538,-0.037447948,-0.5016692,1.1520886,0.7148058,1.0309793,-3.2954147,-4.326394,-1.0165205,0.09082844,7.0,7.0,,0.542145636570696,1.6645716752460409,4.412511562510734,7.344941763651018,8.138978283440157,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
37,equal_burden,untested,0.9781697,0.0025431646,99.90224,primer-cosmos-west,11093,303094,150.05741255841144,2.160651167798082,284131,3,26.593388560128908,53.24363671674192,0.0842822873264358,2.3036603927612305,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.5681615,6.2981076,4.53466,4.0115275,3.251225,2.8389242,2.691631,-1.4227777,-0.72540295,2.9051983,3.623881,4.434127,4.8787494,4.6681137,0.2700534,1.763448,0.5231324,0.7603025,0.41230085,0.14729291,2.2865803,1.1726034,0.55959374,-6.515629,-2.6974022,3.8182266,-1.0742637,0.03308528,5.0,5.0,,0.6252904833675191,1.4897944628511903,4.619076624157627,6.881474778155401,7.387089276141646,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
38,equal_burden,secure low-z,0.9777834,0.0033001476,99.90116,primer-cosmos-west,38542,360340,150.10489409795713,2.239024248679204,335094,1,24.56751040807549,127.58371200770809,0.0941234202264634,2.811148166656494,False,0,False,,,3,0,1,0,3.0,2.71201,G140M;G235H;G235M,cosmos-curti-v4_g140m-f100lp_1879_23412.spec.fits;cosmos-curti-v4_g235h-f170lp_1879_23412.spec.fits;cosmos-curti-v4_g235m-f170lp_1879_23412.spec.fits,False,False,False,False,False,False,False,False,False,False,3.2988203,3.254523,2.6718361,1.9320043,1.4951022,1.1264395,0.6674682,2.689764,2.862954,3.5877368,4.327367,5.1097946,5.3321624,5.5419354,0.04429719,0.5826869,0.7398319,0.43690214,0.36866263,0.4589713,1.3225188,0.80556476,0.8276339,-4.9645395,-4.182309,0.78223085,-1.0263023,0.08104666,7.0,7.0,,0.577687875347415,1.579659297826364,27.65743799867357,43.68932908866089,47.87609222720955,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
39,equal_burden,untested,0.97753125,0.0027018243,99.89987,primer-cosmos-west,8363,300776,150.05469282939964,2.156991532206603,282010,1,25.8686345315294,94.0348775324646,0.0829461538685827,2.4351394176483154,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.4355187,6.4365582,4.442188,3.5924618,2.73266,2.2060275,1.9681712,0.7962095,-0.9085066,3.008486,3.9878721,4.757684,5.3022275,5.236841,-1.0010394,1.9943707,0.8497259,0.8598016,0.52663267,0.23785616,2.8440967,1.3864343,0.7644889,-7.2496285,-3.5771518,3.6724768,-1.0812037,0.02614522,5.0,5.0,,0.6113335020215817,1.5209257156837748,9.387844571218096,14.278214223207923,15.35633911796753,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
40,equal_burden,untested,0.97736603,0.0029207133,99.89966,primer-uds-south,9685,43584,34.29940896832767,-5.30439848541944,41616,1,26.586746968320973,23.02620049637277,0.109753629921361,8.061873435974121,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.2025614,4.1121907,3.465122,3.975279,3.5508895,3.3557584,2.685011,-0.3431378,2.088343,2.848971,2.4643314,3.21321,3.4972668,3.830251,2.0903704,0.6470688,-0.5101572,0.42438972,0.19513111,0.67074746,0.13691156,0.61952084,0.8658785,-0.25991678,-4.790955,-4.5310383,-0.95958114,0.15111719,6.0,6.0,,0.4998329731537456,1.8267837833294929,3.818073866934575,6.974795423670209,7.638699469632945,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
41,equal_burden,untested,0.977013,0.0029973683,99.89859,primer-uds-north,1052,76294,34.359117980415924,-5.210103076797338,72787,1,25.169457816493207,35.0220831266432,0.0850316181242145,3.5219919681549072,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.0378544,3.2370684,3.2952595,2.4783192,1.836569,1.7077447,1.2693299,2.389298,2.2518744,2.373871,3.3358788,4.16672,4.333151,4.2493296,-0.19921382,-0.058191076,0.8169403,0.6417502,0.12882426,0.43841472,0.75874925,0.77057445,0.567239,-2.233155,-2.840006,-0.606851,-1.0704195,0.03692941,7.0,7.0,,0.609862043068073,1.5077035470770408,17.44320161415504,26.29917694604152,28.60188105231534,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
42,equal_burden,untested,0.9753885,0.0044061965,99.89602,gdn,41250,499315,189.23222023620067,62.2267582101809,466588,1,26.877125095034355,40.86022385161119,0.0861929570202224,5.138185977935791,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.5624137,4.3747287,4.7236085,4.3149323,3.341951,3.6690986,2.9741662,2.9201965,2.9426532,2.3269267,3.1935794,3.9552307,3.9455688,4.403454,0.18768488,-0.34887984,0.40867653,0.97298133,-0.32714766,0.6949324,0.05979669,0.6458337,0.36778477,-0.5726058,-2.317649,-1.7450432,-1.0645282,0.042820748,7.0,7.0,,0.6238977420118639,1.5130302761241252,3.682775651286128,5.572151060568655,5.902851386206967,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
43,equal_burden,untested,0.97469634,0.003704645,99.89494,primer-cosmos-west,94026,359132,150.10385498033818,2.397886173268677,333999,1,26.944567374161547,18.044765862825628,0.1141192766779866,5.285484790802002,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.4426928,5.808048,5.1091304,4.509045,4.0521646,3.6937425,3.0412188,1.1304353,0.26316968,1.1341878,1.8662386,2.9360495,3.2119472,3.5867698,-1.3653553,0.6989175,0.6000853,0.45688036,0.3584222,0.6525237,1.2990029,0.81530255,1.0109459,-1.2530252,-5.3633184,-4.1102934,-0.94264096,0.16470797,6.0,4.0,,0.4664840159538804,1.8021179249553885,3.0951243242405098,5.5777790246792565,6.635006170386154,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
44,equal_burden,untested,0.97441155,0.0047642575,99.894516,ceers-full,29242,626857,215.10797601828213,52.97617601964216,586985,1,27.182008073025763,12.338340752695627,0.0933890764090158,2.436466217041016,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.6492696,4.3753467,3.8427455,4.3676286,4.0841227,3.3965359,3.2768354,2.0478606,2.690848,2.8614433,2.5449498,3.0091646,3.8034058,3.207497,0.27392262,0.5326011,-0.52488285,0.28350604,0.68758667,0.11970043,0.0077182627,0.9710927,0.8072871,-1.0783308,-3.8220525,-2.7437217,-1.029704,0.06883776,7.0,7.0,,0.6219621348913682,1.4696786396875825,2.5760819755140787,3.786012653497232,4.141863034739272,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,True,True,False
45,equal_burden,untested,0.9743485,0.0038285174,99.89409,gdn,36341,496363,189.2224744011733,62.21749894990227,463805,1,26.707080967751523,31.26122751769021,0.0912364114657121,5.16179895401001,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.0123625,4.049468,3.9729574,3.956987,3.155429,3.4636452,2.8049154,3.5261645,3.3449328,3.1464176,3.6240294,4.101122,4.002065,4.1357813,-0.03710585,0.07651079,0.015970545,0.8015579,-0.30821633,0.6587299,0.09248133,0.49334154,0.35051358,-0.19734898,-1.7040769,-1.5067278,-1.0398318,0.06751716,7.0,7.0,,0.5588322017833068,1.622959731784983,4.023399783853002,6.529815834065826,7.199656302936383,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
46,equal_burden,untested,0.97402143,0.0059913397,99.89344,primer-uds-south,37294,74873,34.35610383699707,-5.258232856146237,71419,1,25.97901964679971,30.09929333176901,0.0959076015672202,6.306696891784668,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.2684066,2.4871302,2.725825,2.804786,2.5920665,1.6158121,2.0784519,2.735599,3.4875581,3.4611855,3.5789356,4.0854793,4.9495363,4.0979247,0.7812763,-0.23869482,-0.078960955,0.21271941,0.9762546,-0.46263996,-0.31765577,1.188974,0.5136146,0.27012444,-2.836241,-3.1063654,-1.018147,0.09255133,7.0,7.0,,0.5487326098452172,1.6682151533768492,7.356931820907743,12.272945145998634,13.40713434724234,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
47,equal_burden,secure z>3 (V untested),0.97371936,0.00319262,99.892586,primer-uds-north,61896,130274,34.47431864485633,-5.118682382629522,124621,1,26.83288621377292,15.014629531940743,0.1022505997483802,7.155764579772949,False,0,False,,,1,0,0,1,3.0,7.073036,G395M,rubies-uds32-v4_g395m-f290lp_4233_984252.spec.fits,False,False,False,False,False,False,False,False,False,False,5.948894,3.6790526,3.8511894,4.0944247,3.9218686,3.6930273,2.930158,-0.20782197,2.4332352,2.4369414,2.4068625,2.822119,3.1142654,3.4032793,2.2698414,-0.1721368,-0.24323544,0.17255609,0.22884141,0.7628693,-0.41537225,0.4013975,0.9917107,0.37511653,-5.4534283,-5.8285446,-0.99033415,0.11701483,6.0,6.0,,0.4791848114151393,1.8978360048986909,2.995813012557414,5.685561799175474,6.251894762085868,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
48,equal_burden,untested,0.9733537,0.0033336976,99.89237,primer-uds-north,69219,134473,34.48275601234495,-5.108217290121113,128630,2,24.622351099808817,85.73526012981937,0.0891322358981039,3.587401390075684,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.012427,4.207982,3.3548105,2.200182,1.3236004,1.2603084,0.7223044,1.8651036,1.6851554,2.6397176,3.848459,4.8967943,5.0411515,5.1444454,-0.1955553,0.8531715,1.1546285,0.87658167,0.06329206,0.5380039,2.0077999,0.9398737,0.601296,-6.959451,-3.1586401,3.800811,-1.0499651,0.05738377,7.0,6.0,,0.6108749901119889,1.5254200679091392,26.895530400129584,41.02698180941799,44.027879411463466,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
49,equal_burden,untested,0.9732103,0.004878209,99.89216,ceers-full,14356,574501,214.8645536384853,52.77423618832481,537426,1,26.26902862617704,27.762253449912247,0.0849557951201597,3.4938910007476807,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.34823,5.4783025,5.251027,3.7371716,2.9954462,2.7781081,2.3680606,1.092269,1.1964908,1.3768964,3.1733687,3.8718636,4.0634775,4.0171485,-0.13007267,0.2272754,1.5138553,0.74172544,0.21733814,0.41004735,1.7411307,0.95906365,0.6273855,-5.8625197,-3.1639564,2.698563,-1.070807,0.027734688,7.0,4.0,,0.6185390409717679,1.5229576143889771,6.473048356172204,9.85817828234051,10.465060291105626,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,True,True,True
50,equal_burden,untested,0.9728984,0.0041501247,99.89152,primer-cosmos-west,108587,372754,150.11582040195398,2.4637108713139506,346247,1,24.297222598705904,11.644881587774604,0.0,0.2141525000333786,True,12,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,-0.63462365,-1.1716442,0.38786787,10.81682,1.1995417,0.27675602,0.39719695,3.4498832,4.432753,2.9722776,-2.4824686,2.4251125,3.70647,3.1498525,0.5370205,-1.559512,-10.428952,9.617278,0.92278564,-0.12044092,-11.988464,10.540064,0.8023447,17.408571,-1.643624,-19.052195,-2.39794,-1.290591,6.0,6.0,,0.1941913107484142,3.3936245906340115,6.853384829889047,23.25781528778956,35.29192322496856,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
51,equal_burden,untested,0.972897,0.005511021,99.8913,primer-cosmos-east,53528,442053,150.19713511186993,2.3641546982449886,411966,1,26.88454243262293,14.929155540174293,0.0743300727245152,0.8001178503036499,True,6,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.9762654,4.491011,5.010108,7.3222046,7.3745255,4.3778625,2.9815428,-1.1588503,1.5348068,1.2187264,-1.2132182,-1.1228621,2.0061994,3.397583,2.4852543,-0.51909655,-2.3120966,-0.05232119,2.996663,1.3963196,-2.8311932,2.944342,4.392983,2.7174947,-18.999893,-21.717388,-1.1288354,-0.019815039,4.0,2.0,,0.6311753075233487,1.473530951802888,4.105010014278052,6.048859313499524,6.503755716277284,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
52,equal_burden,untested,0.972811,0.004938025,99.89108,primer-uds-south,4937,139126,34.49205458521418,-5.31421886849653,133124,1,27.210372866617988,11.836272362874434,0.0990482885091676,6.619633197784424,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.364546,4.169536,4.7380157,4.7473655,4.214275,3.432755,3.3049247,0.3280963,2.0321345,1.5878568,1.7105758,2.518999,3.1334708,3.1660957,1.1950098,-0.56847936,-0.009350057,0.53309053,0.7815201,0.12783012,-0.5778294,1.3146106,0.9093503,2.018528,-3.756522,-5.77505,-1.004153,0.10654527,6.0,4.0,,0.5856332806420839,1.4970073254028795,2.4348625757209565,3.6450071122035954,4.157657455961846,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
53,equal_burden,untested,0.9727979,0.0068179397,99.89087,primer-cosmos-east,52995,416294,150.1604542979413,2.362197978924069,387318,1,26.543088489878613,35.48081597001412,0.0918867043174516,5.784018516540527,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,2.9283845,2.7916858,3.164946,2.9707956,2.9282029,1.9719465,2.6414862,3.3435688,3.713443,3.488155,4.1855106,4.2278705,5.058357,4.2623377,0.1366987,-0.37326017,0.19415037,0.042592768,0.95625633,-0.6695397,-0.1791098,0.9988491,0.2867166,0.3607318,-1.6072487,-1.9679804,-1.0367473,0.072273076,7.0,7.0,,0.545732382296032,1.6948440331167969,4.393179138835217,7.445753449868055,8.050061314580635,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
54,equal_burden,untested,0.97238135,0.005437845,99.8898,gds-sw,37204,154163,53.02367682767698,-27.862368674881004,147443,1,27.00467311513288,32.472468384305785,0.0880154151591993,6.180553436279297,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.1500154,3.6913202,3.7719603,4.036848,3.7175589,2.9405131,3.1009345,2.5952842,3.3210588,3.3128784,3.2404466,3.8562932,4.598131,4.1737766,0.45869517,-0.08063998,-0.26488763,0.31928912,0.77704555,-0.16042125,-0.34552762,1.0963347,0.6166243,0.5444503,-2.3976123,-2.9420626,-1.0554413,0.051907707,7.0,7.0,,0.5545440820368104,1.649719267408988,3.0921321889241526,5.101150049443704,5.5759898790496845,True,,gds-sw-grizli-v7.0-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
55,equal_burden,untested,0.97235334,0.006327038,99.88959,primer-uds-north,43387,127072,34.46732389874519,-5.144923042418159,121543,1,25.626125626030674,36.65728375894993,0.0980659564940469,2.279502868652344,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,2.8657665,2.7659216,1.972104,2.565411,2.471714,1.9619528,1.7258292,2.6867204,2.7338219,3.6316369,3.2991965,3.9627054,4.4675446,4.2949452,0.099844776,0.7938177,-0.5933071,0.09369708,0.50976115,0.23612364,0.2005106,0.6034582,0.7458848,-0.63680154,-3.5711575,-2.934356,-1.0084817,0.09886724,7.0,7.0,,0.5736230168294407,1.5866637911653874,10.574095326226056,16.777534178454037,18.43387558726592,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
56,equal_burden,untested,0.97217554,0.0042740903,99.88915,primer-cosmos-east,23532,403633,150.14653758269134,2.2573255855768406,375311,1,25.545198882565863,76.33474094588566,0.0833408818135202,1.5218738317489624,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.5113761,2.2004747,2.4150598,2.7918608,2.2671218,2.2709851,1.6449435,2.7250764,4.250964,4.182799,3.9889786,4.674689,4.7059827,5.0283184,1.3109014,-0.21458526,-0.376801,0.524739,-0.0038632706,0.6260417,-0.59138626,0.52087575,0.62217844,1.7697144,-3.3659334,-5.135648,-1.0791419,0.029878495,7.0,7.0,,0.6295305226218392,1.4984274370679582,12.820873380324157,19.211148440251936,20.365769283002173,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
