source_id,field,id,ra,dec,y,y_strict,ambiguous,bands_complete,in_hviding25_A1,in_hviding25_B1,in_barro25,in_degraaff26,in_perger25,in_kocevski24,spec_tested,spec_vshaped,mag_f444w,snr_f444w,r_h_arcsec,r_star_v1_arcsec,z_phot,sel_labbe23,sel_kokorev24,sel_kocevski24,sel_perezgonzalez24,sel_barro23,sel_greene24,sel_akins24,picked,region,sky_group,sky_group_size,in_support,oof_score,oof_sel_burden,oof_sel_neg1,oof_sel_05,m_f090w,m_f115w,m_f150w,m_f200w,m_f277w,m_f356w,m_f444w,asnr_f090w,asnr_f115w,asnr_f150w,asnr_f200w,asnr_f277w,asnr_f356w,asnr_f444w,c_f090w_f115w,c_f115w_f150w,c_f150w_f200w,c_f200w_f277w,c_f277w_f356w,c_f356w_f444w,c_f115w_f200w,c_f200w_f356w,c_f277w_f444w,slope_blue,slope_red,v_curv,log_rh,log_rh_over_rstar,n_snr_ge1,n_snr_ge3,f_f090w_ujy,f_f115w_ujy,f_f150w_ujy,f_f200w_ujy,f_f277w_ujy,f_f356w_ujy,f_f444w_ujy,e_f090w_ujy,e_f115w_ujy,e_f150w_ujy,e_f200w_ujy,e_f277w_ujy,e_f356w_ujy,e_f444w_ujy,c_f115w_f200w_ab,c_f150w_f200w_ab,c_f200w_f356w_ab,c_f200w_f444w_ab,c_f277w_f444w_ab,sel_region_matched,sel_region_matched_eight,sel_barro24b,hand_added_barro26
51209,primer-uds-south,59437,34.31180681465397,-5.222030729150196,0.0,False,False,True,False,False,False,False,False,False,True,False,28.23604225631513,3.4949312063132694,0.1037641895702229,0.0775,3.856689929962158,False,False,False,False,False,False,False,False,UDS,48862,1,True,0.0096361718623487,False,False,False,4.7244215,3.8984616,4.916278,3.7175128,3.7423618,3.7602012,4.3014274,1.1702949,2.0101001,1.2222877,2.5814972,2.9644709,2.9627202,1.964327,0.8259598,-1.0178165,1.1987654,-0.024848988,-0.017839469,-0.54122615,0.18094888,-0.04268846,-0.55906564,-1.7886081,1.3780736,3.1666815,-0.9839525,0.12674579,7.0,5.0,0.011147945751277609,0.027029096052888352,0.009386075504376453,0.0322291699789691,0.03164362649227379,0.031149873517843343,0.018432451399221658,0.007654801994318149,0.007374834608747127,0.006054771497966527,0.004905037794242991,0.003273559239795057,0.00322815725393135,0.005274052709800165,0.1910439983405114,1.3394126936837765,-0.03698208346284063,-0.606665058709427,-0.586757880431293,False,False,False,False
51287,primer-uds-north,48689,34.31191996604602,-5.137232774479865,0.0,False,False,True,False,False,False,False,False,False,True,False,26.96488384113438,12.617823516065384,0.1046328686110984,0.0781,3.2133169174194336,False,False,False,False,False,False,False,False,UDS,48934,1,True,0.0153759855804618,False,False,False,2.8377028,2.8122394,2.7301815,2.2200913,2.5783012,3.3139524,3.0614083,4.375273,4.166507,4.378933,3.9202473,3.8349106,4.1057167,3.229824,0.025463203,0.08205812,0.51009,-0.35820973,-0.73565143,0.25254434,0.5921481,-1.0938611,-0.48310706,-1.3357296,4.1985903,5.53432,-0.98033184,0.1270171,7.0,7.0,0.07296242665835255,0.07480434904682777,0.08070706672005643,0.12931953164731125,0.09297283302568174,0.047134403662163975,0.0594355743117566,0.0018367115666235456,0.0023204401670925117,0.0020242467816273917,0.005132432546419603,0.0040189097680194946,0.0015538023657023761,0.004710445841636751,0.5943431876108586,0.5118813995229128,-1.0958152656285338,-0.8440441488118866,-0.4857740030932959,False,False,False,False
51473,primer-uds-north,44989,34.31225836068928,-5.14257872685503,0.0,False,False,True,False,False,False,False,False,False,True,False,27.048792227536048,21.871303241064325,0.2078551841900316,0.0781,6.064857482910156,False,False,False,False,False,False,False,False,UDS,49115,1,True,0.0144928402026858,False,False,False,3.4670591,2.9423022,3.1567502,3.006558,3.1264253,2.7472985,3.144739,3.421747,3.4652758,3.6065857,2.792895,3.946434,4.256222,3.7788448,0.5247567,-0.21444799,0.15019237,-0.119867384,0.37912694,-0.39744046,-0.064255625,0.25925955,-0.018313535,-1.0735681,-0.36749047,0.70607764,-0.6822391,0.42510983,7.0,7.0,0.040490110876380464,0.0663105197046183,0.05433351453488753,0.06253180232917106,0.05604558490770632,0.07956101921749918,0.05501525230136293,0.00264725967959997,0.00415037190282687,0.002951872367676234,0.00768818919591817,0.0021668010970986354,0.0022561292786956824,0.002515408052962724,-0.0637037133102867,0.15258287076108853,0.26149847916445135,-0.13904459342983402,-0.02014574239949928,False,False,False,False
51875,primer-uds-north,37491,34.312903648811954,-5.152976325237666,0.0,False,False,True,False,False,False,False,False,False,True,False,25.481701183451,103.28423526239678,0.1557680261910342,0.0781,4.846048355102539,False,False,False,False,False,False,False,False,UDS,49498,1,True,0.0282921530239525,False,False,False,1.5016365,1.4704598,1.530757,1.5237969,1.1383675,1.3820326,1.581474,5.3646,5.104847,5.2610626,4.234173,5.782413,5.633615,5.3306556,0.031176697,-0.060297143,0.006959956,0.38542938,-0.24366507,-0.19944131,-0.053337187,0.14176431,-0.44310638,0.115200624,2.2125673,2.0973668,-0.8075217,0.29982728,7.0,7.0,0.25072083102302006,0.2580576800623397,0.24411015062089736,0.24569608006796367,0.3504533168520073,0.27999881664326753,0.23298047513439282,0.0023464623462087085,0.003131525547750321,0.002533827164678358,0.007122648663701321,0.0021597041028351264,0.0020023679100216276,0.002255721548816223,-0.053296402548126544,0.007030972365740549,0.14189492065178747,-0.057696752526326944,-0.44327662020730474,False,False,False,False
52014,primer-uds-south,56686,34.31315438357064,-5.226780756897352,1.0,True,False,True,True,True,False,True,True,True,True,True,26.07144696073619,31.56920663787316,0.0862002575988089,0.0775,5.656572341918945,False,False,True,False,True,True,True,True,UDS,49630,1,True,0.9769757234833216,True,True,True,6.4678836,4.7912827,5.222301,4.362004,4.070338,2.7470787,2.170774,-0.96991384,1.4729013,1.1628739,2.2813451,2.8826919,4.090186,4.1455803,1.676601,-0.43101826,0.8602971,0.29166603,1.3232591,0.57630455,0.42927882,1.6149251,1.8995636,-4.6052976,-7.51049,-2.9051924,-1.0644914,0.04620686,6.0,4.0,-0.00608806246115287,0.010862785813808494,0.0062721116090802415,0.017355807336245633,0.02326938533752874,0.07957715521554606,0.13533845542356546,0.005391001899398799,0.0052571033110077785,0.0043457837446023466,0.00358306274868241,0.002613611246695343,0.00266437104371132,0.004287040120330477,0.5087590100159705,1.105077606649774,1.6533589728551532,2.229940988119983,1.9115907604673938,True,True,True,False
52016,primer-uds-north,40143,34.31315580089716,-5.149467080979264,0.0,False,False,True,False,False,False,False,False,False,True,False,25.00810022463812,79.5861578219345,0.2604757900715073,0.0781,5.708614349365234,False,False,False,False,False,False,False,False,UDS,49632,1,True,0.2046634230847797,False,False,False,2.9088535,2.2627158,2.1469567,1.8812417,1.3915989,1.159036,1.1080053,3.7324178,4.0284266,4.2889867,3.5758073,5.2381415,5.432384,5.070027,0.6461377,0.11575899,0.26571506,0.48964277,0.23256294,0.051030744,0.38147405,0.7222057,0.28359368,-2.6733344,-1.4968473,1.1764872,-0.5842326,0.52311635,7.0,7.0,0.06829415530724005,0.1243043219679778,0.13831542702422409,0.1767433171889426,0.2775390461951844,0.3438469837227529,0.36037936038568547,0.003271100566223296,0.004427212085713369,0.003795762603872419,0.009902847304276501,0.002947611825668172,0.0030071079695170445,0.004528166332542345,0.3821419318708797,0.26618094964691646,0.7225555431320363,0.7735422709976598,0.28358954676741915,False,False,False,False
52237,primer-uds-south,56700,34.31351996493041,-5.226759214735424,0.0,False,False,True,False,False,False,False,False,False,True,False,26.995193633401563,11.977652191760118,0.110625124565271,0.0775,6.333370208740234,False,False,False,False,False,False,False,False,UDS,49838,1,True,0.1984269820735673,False,False,False,4.066091,3.27901,3.172554,3.3445127,3.146316,2.619034,3.0915194,2.0358875,2.823451,3.0975082,3.1494546,3.5774195,4.068724,3.1779277,0.7870811,0.10645614,-0.17195864,0.19819658,0.5272819,-0.47248524,-0.0655025,0.7254784,0.054796606,-0.5099707,-1.7216561,-1.2116853,-0.95614624,0.15455207,7.0,7.0,0.022685765808094373,0.04848517951509819,0.05354022925404844,0.04568926214403905,0.055023971380458905,0.08955422561150458,0.057799295724214605,0.0060266512546384,0.005780493400096215,0.004845808020422946,0.00392511624913482,0.003077993944949372,0.003063504949156105,0.004825594765890509,-0.06448715853251087,-0.17216520490392753,0.7306798458279727,0.2552710053484136,0.053426535125891975,False,False,False,False
52357,primer-uds-south,45921,34.313688997662865,-5.245057635019198,0.0,False,False,True,False,False,False,False,False,False,True,False,27.45985753574136,8.117485200455263,0.1140497607793413,0.0775,2.92999005317688,False,False,False,False,False,False,False,False,UDS,49952,1,True,0.0085999913787533,False,False,False,4.199355,4.3410807,3.9288795,3.1646981,3.3402689,3.3881333,3.5512683,1.9413887,1.8432771,2.4279969,3.324174,3.414174,3.4218197,2.7909403,-0.1417256,0.41220132,0.76418144,-0.17557077,-0.047864396,-0.16313514,1.1763827,-0.22343516,-0.21099953,-3.8958037,0.85114306,4.746947,-0.9429056,0.16779268,7.0,7.0,0.0198316885477599,0.017516918802579853,0.026249230217428376,0.05400233597248721,0.045980573855114955,0.04400552451803589,0.03767532312016991,0.005811554794210644,0.005688319288948087,0.004667385504501218,0.0038934573274742737,0.0030291299801142677,0.0028768890997026143,0.004641255535403615,1.2223870739836082,0.7832399365131442,-0.2222633614459798,-0.3908889018737156,-0.21629350356138166,False,False,False,False
52375,primer-uds-south,69269,34.313719289350416,-5.203088459241418,0.0,False,False,True,False,False,False,False,False,False,True,False,25.46686103164168,20.47376260004664,0.227607727901781,0.0775,7.257920742034912,False,False,False,False,False,False,False,False,UDS,49970,1,True,0.0855145775247391,False,False,False,4.7869134,2.297984,2.1233585,2.0237856,2.1263673,1.9380364,1.5666399,0.67746395,2.8821766,3.22176,3.5377269,3.5922844,3.7627974,3.7128873,2.4889295,0.17462544,0.09957297,-0.102581784,0.1883308,0.37139654,0.2741984,0.08574902,0.5597273,-1.2299997,-2.8142285,-1.5842288,-0.64281297,0.46788532,6.0,6.0,0.010323845104817724,0.12032344266394217,0.14135939711996115,0.1549805956021961,0.14103029431806097,0.16776439276268085,0.2361867810869372,0.014132818125820628,0.013521708637666432,0.011294149713842853,0.009021099452630833,0.007772530868962974,0.007794743304114336,0.011536071102358056,0.27481769059377326,0.09988160323872294,0.08605615909338969,0.4574456543912291,0.5598579377483494,False,False,False,False
52413,primer-uds-north,3070,34.31378885598914,-5.205761977582542,0.0,False,False,True,False,False,False,False,False,False,False,False,26.826383500525885,7.354287677369675,0.1200987625252731,0.0781,6.223671913146973,False,False,False,False,False,False,False,False,UDS,50005,1,True,0.5933144677249315,False,False,True,5.152779,4.383598,4.116738,4.1126094,3.3985174,2.901801,2.9236877,0.49460822,1.1703353,1.5517398,1.7572702,2.7241554,3.2076864,2.6930213,0.7691812,0.2668602,0.0041286265,0.7140918,0.4967163,-0.021886462,0.27098882,1.210808,0.47482982,-1.794333,-2.5051026,-0.7107697,-0.9204615,0.1868875,6.0,3.0,0.006103647907235478,0.016779181198176042,0.021880414935665542,0.022134616315242613,0.04356376831268103,0.06898806259691334,0.06752220245841609,0.011851215328616419,0.011520956694395554,0.009707811813378873,0.007871376711960478,0.005740409033618616,0.005590293939199747,0.009181338209843593,0.3007530856008391,0.012541111610497731,1.2342548762504046,1.210936503837967,0.47580290035640116,False,False,True,False
52524,primer-uds-south,44442,34.31397054764785,-5.247333516170708,0.0,False,False,True,False,False,False,False,False,False,True,False,25.61692342269764,42.14755000031144,0.1309490990810674,0.0775,3.68046236038208,False,False,False,False,False,False,False,False,UDS,50111,1,True,0.0116271393835607,False,False,False,2.3369484,2.2876828,2.2472281,1.7169704,1.6913841,1.7692448,1.716632,3.7538793,3.8182116,4.0450697,4.701094,4.8868575,4.8418818,4.4344645,0.04926574,0.040454574,0.5302577,0.025586423,-0.07786076,0.052612815,0.57071227,-0.05227434,-0.025247943,-2.1504378,0.26130575,2.4117434,-0.8828975,0.22780082,7.0,7.0,0.11601071663807815,0.12147287104699477,0.12609320619066766,0.20563326263846649,0.2105635859909967,0.19599245341823004,0.2056982661119943,0.005438479005504453,0.005339378323959734,0.0044167563832736585,0.003736801531405819,0.003177625049809474,0.0030938118273104416,0.0048804323409183765,0.5715351748268775,0.531004196205155,-0.052135042024712586,0.00034316175784576014,-0.025381593257512325,False,False,False,False
52687,primer-uds-south,63290,34.31427294358572,-5.214986567977026,0.0,False,False,True,False,False,False,False,False,False,True,False,27.141393314482105,5.269999455986694,0.1347887888164067,0.0775,3.931265830993652,False,False,False,False,False,False,False,False,UDS,50265,1,True,0.0356583692946336,False,False,False,3.8617132,3.8533864,3.3520074,3.8735082,3.1215868,3.2607386,3.236591,1.5232618,1.5657167,2.205172,1.9461143,2.8212402,2.8219507,2.36406,0.00832675,0.5013791,-0.5215009,0.7519213,-0.13915162,0.024147507,-0.020121843,0.61276966,-0.115004115,-0.09101143,0.74769235,0.83870375,-0.87034625,0.24035206,7.0,5.0,0.02774413510191209,0.028220718550389833,0.04528926119522045,0.027813748091897277,0.05629692336227327,0.04951361817650147,0.050517595856733946,0.012699975430207466,0.012331087898747116,0.0101074267601066,0.008110617955518956,0.0067267840203788275,0.005912032267832905,0.009585882556277344,-0.015771376335475186,-0.5293392978475218,0.6261628658536934,0.6479578931537188,-0.11760496753863577,False,False,False,False
52704,primer-uds-south,58771,34.3143113720933,-5.223255486014557,0.0,False,False,True,False,False,False,False,False,False,True,False,26.51268975319315,15.664314426453249,0.1145571610740207,0.0775,7.121135711669922,False,False,False,False,False,False,False,False,UDS,50283,1,True,0.1593194541904269,False,False,False,4.3883553,3.5899005,3.1857066,3.1812375,3.1122026,3.0191827,2.6111746,1.5387087,2.3363636,2.9046977,3.0759513,3.4529586,3.5580387,3.4455497,0.7984549,0.4041939,0.0044692485,0.06903461,0.093020126,0.408008,0.40866315,0.16205475,0.5010281,-1.8895161,-2.4492707,-0.55975455,-0.94097775,0.16972055,7.0,6.0,0.016287552706588986,0.03623148665728671,0.05288867065027084,0.0531794582355953,0.056787589568241995,0.061901222736288605,0.09014135845530788,0.007330276232284333,0.007071714584125982,0.00581035895510663,0.004918481110254182,0.0035984703081270923,0.0035305748507773477,0.005754567739209886,0.4166443854988291,0.005953143579929623,0.16488829769985358,0.5729504751721506,0.5016766597710517,False,False,False,False
53023,primer-uds-south,54712,34.31482955462781,-5.230115074157596,0.0,False,False,True,False,False,False,False,False,False,True,False,24.51485338393807,100.05861707373728,0.1084790812267887,0.0775,5.456352710723877,False,False,False,False,False,False,False,False,UDS,50587,1,True,0.9654745753297194,True,True,True,2.4933112,1.9914211,2.0560427,1.8664272,1.4931792,0.6810782,0.6148151,3.361036,3.8290784,3.996889,4.3511214,4.9508166,5.6531982,5.2989283,0.50189006,-0.06462156,0.18961544,0.373248,0.81210095,0.06626311,0.12499388,1.185349,0.8783641,-1.202088,-3.9381979,-2.7361097,-0.964654,0.1460443,7.0,7.0,0.10039489262054066,0.15965123395443123,0.15041451382188936,0.1791732288486413,0.2527461294183469,0.5340233722895693,0.5676212508895125,0.006975662134856335,0.0069416019661789645,0.005528909166628503,0.004620694732954521,0.0035778652834442728,0.0037449226481827014,0.005672887228405418,0.12525210131470382,0.18995843952974367,1.1857178621354874,1.2519638158027002,0.8784353323590766,True,True,True,False
53075,primer-uds-south,36955,34.3149028935091,-5.2587948445928125,0.0,False,False,True,False,False,False,False,False,False,True,False,26.694598038762127,12.174482399797752,0.106879876219721,0.0775,5.139805793762207,False,False,False,False,False,False,False,False,UDS,50637,1,True,0.0913997534123058,False,False,False,2.8880074,2.6614285,2.8547082,2.990001,2.1607351,3.4661105,2.7924814,2.904833,3.1177094,3.129492,3.198514,4.217159,3.0631542,3.194172,0.22657889,-0.19327968,-0.1352929,0.82926583,-1.3053751,0.67362887,-0.3285726,-0.47610933,-0.6317463,0.6105305,4.5704317,3.959901,-0.9711041,0.13959424,7.0,7.0,0.06963063021244473,0.08600765994454686,0.07191815631880438,0.06349829828170989,0.13663313874307437,0.04093780954203207,0.07623611991353679,0.0076485916747918,0.007628069611686798,0.006303460784010741,0.005193013971585377,0.004028947923502776,0.0038352475676280712,0.006261959844371147,-0.32943761286674367,-0.13519114692060724,-0.4765937135862605,0.19849674473100554,-0.6334881514709412,False,False,False,False
53304,primer-uds-north,44705,34.31531804208794,-5.143149756340716,0.0,False,False,True,False,False,False,False,False,False,False,False,26.317333206541267,33.46677478257844,0.2519380360227871,0.0781,5.15805196762085,False,False,False,False,False,False,False,False,UDS,50852,1,True,0.1862096753769833,False,False,False,4.3260593,3.531669,3.1864629,3.477396,2.1636534,2.8401582,2.4162753,2.4174845,2.9302802,3.3824482,1.8446015,4.4649987,3.936127,4.2039237,0.79439056,0.34520608,-0.29093313,1.3137426,-0.6765048,0.42388287,0.054272946,0.6372378,-0.25262192,-3.9069088,1.5842806,5.4911895,-0.59870625,0.50864273,7.0,7.0,0.017396124717968073,0.03827235905415425,0.05285144510218209,0.0403643695309921,0.1362661456227783,0.07302733091344327,0.10791124854037469,0.003126421054113907,0.004097792938695793,0.0035942603077651273,0.013089398827735983,0.003135820644945094,0.002852612744150995,0.0032244292807249914,0.057782352715251784,-0.29264673290859466,0.6437181360128429,1.0676713598735064,-0.25330313601304466,False,False,False,False
53354,primer-uds-south,62581,34.315403216966764,-5.21631403281414,0.0,False,False,True,False,False,False,False,False,False,True,False,26.6378345762854,9.352822981807163,0.0988542175270069,0.0775,5.114757061004639,False,False,False,False,False,False,False,False,UDS,50899,1,True,0.089876186999097,False,False,False,2.8416338,2.9783313,3.4472146,3.171627,2.4772034,2.9760313,2.7359276,2.5677822,2.4950328,2.2109625,2.6832001,3.6304872,3.2105374,2.9316711,-0.13669747,-0.46888328,0.27558747,0.69442374,-0.4988279,0.2401036,-0.1932958,0.19559585,-0.2587243,1.0549008,2.1155665,1.0606656,-1.0050048,0.1056935,7.0,7.0,0.07269651173810858,0.06413099211472952,0.04142817858667849,0.053656085194838526,0.10205873075929545,0.06441808020109469,0.0803278548819463,0.01121844792961401,0.010653309118945247,0.009191045862461902,0.007368570972069689,0.005413582577130063,0.005205066099415873,0.008588621321947145,-0.1936224391434519,0.28080785797062136,0.1984719871319894,0.438117966455737,-0.25995998373669554,False,False,False,False
53425,primer-uds-south,49217,34.3155561749937,-5.239618156441867,0.0,False,False,True,False,False,False,False,False,False,True,False,28.239558230728463,3.935021715084574,0.1196847383458566,0.0775,4.025043964385986,False,False,False,False,False,False,False,False,UDS,50970,1,True,0.0071686064082941,False,False,False,3.7240415,3.7949944,4.2239923,3.4491882,3.0831206,3.4047298,4.304729,2.3839464,2.3502257,2.1322653,3.0490708,3.6686225,3.393671,2.0788314,-0.07095279,-0.42899823,0.7748041,0.36606765,-0.32160905,-0.8999991,0.3458059,0.0444586,-1.2216082,-1.0392127,3.8360913,4.875304,-0.92196125,0.18873708,7.0,7.0,0.0316949190131981,0.029837026971295047,0.01968815138629155,0.04144153608512256,0.05833530135323022,0.043334131277557836,0.01837285754444115,0.005893745342151465,0.0057419814197239155,0.004735357315972534,0.00393775056645175,0.0029783906317840444,0.0029140543383142726,0.004669061284721848,0.3567007446460453,0.8080772616108987,0.04848562480478988,-0.883147842559862,-1.254386845034938,False,False,False,False
